Companies,Salaries,Ratings,Job_descriptions,Cities,States
Vectra Networks ,$103k-$145k(Glassdoor Est.),4.1,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Microsoft ,$120k-$162k(Glassdoor Est.),2.9,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Cambridge, MA
Rifiniti ,$60k-$88k(Glassdoor Est.),3.6,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Nielsen ,$62k-$95k(Glassdoor Est.),3.6,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Needham, MA
ICF ,$93k-$135k(Glassdoor Est.),4.1,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Cambridge, MA
Panjiva ,$62k-$93k(Glassdoor Est.),3.2,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Cambridge, MA
BNY Mellon ,$82k-$127k(Glassdoor Est.),3.5,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
S&P Global ,$104k-$159k(Glassdoor Est.),3.5,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Sanofi ,$99k-$148k(Glassdoor Est.),3.3,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Cambridge, MA
Liberty Mutual ,$97k-$147k(Glassdoor Est.),3.3,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Mass Eye and Ear ,$77k-$113k(Glassdoor Est.),3.6,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
LovePop ,$88k-$125k(Glassdoor Est.),3.0,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Apptopia ,$71k-$103k(Glassdoor Est.),3.1,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Delaware North ,$77k-$88k(Glassdoor Est.),4.4,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Peloton Group ,$75k-$114k(Glassdoor Est.),4.2,"Vectra Networks delivers a new class of real-time threat detection and advanced analysis of active network intrusions. Vectra Networks picks up where perimeter security leaves off using AI to provide deep, continuous analysis of both internal and Internet-facing network traffic for all phases of the attack progression as attackers attempt to breach, spy, spread, and steal within networks.

Vectra directly analyzes network traffic in real time using combination of patent-pending data science, machine learning, and behavioral analysis to detect attacker behaviors and user anomalies in the network. All detections are algorithmically correlated and prioritized to show an attack in context, and Vectra Networks' machine learning adapts as attacks evolve.

Position Overview:

Apply cutting edge machine learning, artificial intelligence, and modeling techniques to identify hackers as they attack networks. Support research into new approaches in applying AI to network traffic. As part of the data science team you will impact the product by helping to develop the core algorithms that detect malicious and anomalous behaviors on the network.

Requirements:
BS/BA in Computer Science, Engineering, or similar computational discipline, e.g. physics, mathematics, or statistics
Strong mathematics, computation, and/or statistics foundation.
Basic experience with applying machine learning and/or statistical modeling to real world problems
Python programming experience
Object oriented programming: C++, Java, or equivalent
Desired Experience:
Computational programming experience: R, Python/Pandas, Matlab/Octave
Spark or Map Reduce
SQL and noSQL database experience
Linux
Source control experience, preferably GIT", Boston, MA
Blueprint Medicines ,$135k-$189k(Glassdoor Est.),3.5,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Cambridge, MA
Schlumberger ,$103k-$155k(Glassdoor Est.),4.2,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Cambridge, MA
EverQuote ,$42k-$72k(Glassdoor Est.),4.1,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Cambridge, MA
Spotify ,$130k-$183k(Glassdoor Est.),3.6,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Boston, MA
IBM ,$88k-$126k(Glassdoor Est.),3.3,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Boston, MA
Epsilon ,$109k-$159k(Glassdoor Est.),3.2,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Woburn, MA
Engie ,$108k-$164k(Glassdoor Est.),3.7,"Responsibilities:
Advance internal research projects and industry collaborations
Develop client-facing applications for nferX, nference’s knowledge synthesis platform
Process public and proprietary datasets for integration into nferX
Create case studies showcasing the nferX platform’s capabilities to clients
Requirements:
Bachelor’s or master’s degree in biological science, physical science, computer science, mathematics, or engineering
Experience programming in Python and/or R
Demonstrated understanding of biochemistry, molecular biology, and/or genetics
Superior verbal, written, and interpersonal communication skills
Track record of successfully managing multiple, concurrent projects
Excellent decision making, human relations, time-management and organizational skills
Ability to prioritize and meet deadlines in a fast-paced environment
The Company:
Powered by its artificial intelligence software platform, the nference mission is to synthesize the world’s exponentially growing biomedical knowledge. nference is making biomedical knowledge computable, and building its AI platform to serve as the connective fabric for various silos of information that exist across health care enterprises. Founded by Murali Aravamudan and Venky Soundararajan, Ph.D., nference is led by a multidisciplinary team of serial entrepreneurs from the tech and biotech worlds and Ph.D’s in Biology/Genomics from Massachusetts Institute of Technology (MIT) and Harvard Medical School. The investors in nference are Matrix Partners and Matrix Capital Management.
nference is conveniently located in Kendall Square, Cambridge – just steps away from the MBTA Red Line station. (www.nference.ai)
Position includes competitive sick/vacation/holiday package, equity, health, dental and 401k plan. Please include salary requirements when applying for this position. Email response only. nference will only respond to candidates selected for further consideration. nference, inc. is an equal opportunity employer.

Apply Now: click Easy Apply", Boston, MA
