Companies,Salaries,Ratings,Job_descriptions,Cities,States
CACI International ,$115k-$171k(Glassdoor Est.),3.3,"Job Description
IBM CIO (Chief Information Office) Organization is looking for innovative talent who bring fresh new ideas to create a productive environment for all IBMers across the globe through our internship program offering. Our mission is to provide the best work experience in a digital workplace to all IBM employees and consequently positively impact on the way IBM deliver what our clients need.

*****************CANDIDATES MUST BE ENROLLED in a Bachelor's degree in Mathematics or other qualitative field***********************

Are you interested in working in an innovative and collaborative environment for the summer? If so, this is your chance to work in the first IBM area to become agile and to create meaningful solutions that impact our technology and business transformation for a new business era - all in just one summer!
Explore and examine data from multiple, disparate data sources
Sift through all incoming data with the objective of discovering previously hidden insights
Recommendations may be related to user experience, DevOps or improved code quality
Develop quantitative models to solve business challenges


Required Technical and Professional Expertise

Candidate should be advanced in a single coding language such as R or Python
Understanding of statistics and mathematical techniques and their applications
Minimum of 1 year experience using problem solving skills such as: Analyze causes using existing techniques or tools, prepare and recommend solution alternatives
Ability to absorb professional knowledge quickly and develop skills
Ability to draw upon professional concepts to collaborate with others to carry out assigned duties
Ability to challenge the validity of given procedures and processes with the intent to enhance and improve
Enrolled in a Bachelor's degree in Mathematics or other qualitative field
Ability to work in the United States without the need for current or future IBM sponsorship

Preferred Tech and Prof Experience

Working experience in Cognos Analytics, Watson Analytics, Tableau, NOSQL Cloudant db, Java, JavaScript, SQL, NOSQL; Advanced Excel, MySQL, DB2
Experience using Agile and Design Thinking methodologies
Master's degree in Mathematics or other qualitative field


EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.", Austin, TX
Cloudflare ,$169k-$191k(Glassdoor Est.),3.8,"Job Description
IBM CIO (Chief Information Office) Organization is looking for innovative talent who bring fresh new ideas to create a productive environment for all IBMers across the globe through our internship program offering. Our mission is to provide the best work experience in a digital workplace to all IBM employees and consequently positively impact on the way IBM deliver what our clients need.

*****************CANDIDATES MUST BE ENROLLED in a Bachelor's degree in Mathematics or other qualitative field***********************

Are you interested in working in an innovative and collaborative environment for the summer? If so, this is your chance to work in the first IBM area to become agile and to create meaningful solutions that impact our technology and business transformation for a new business era - all in just one summer!
Explore and examine data from multiple, disparate data sources
Sift through all incoming data with the objective of discovering previously hidden insights
Recommendations may be related to user experience, DevOps or improved code quality
Develop quantitative models to solve business challenges


Required Technical and Professional Expertise

Candidate should be advanced in a single coding language such as R or Python
Understanding of statistics and mathematical techniques and their applications
Minimum of 1 year experience using problem solving skills such as: Analyze causes using existing techniques or tools, prepare and recommend solution alternatives
Ability to absorb professional knowledge quickly and develop skills
Ability to draw upon professional concepts to collaborate with others to carry out assigned duties
Ability to challenge the validity of given procedures and processes with the intent to enhance and improve
Enrolled in a Bachelor's degree in Mathematics or other qualitative field
Ability to work in the United States without the need for current or future IBM sponsorship

Preferred Tech and Prof Experience

Working experience in Cognos Analytics, Watson Analytics, Tableau, NOSQL Cloudant db, Java, JavaScript, SQL, NOSQL; Advanced Excel, MySQL, DB2
Experience using Agile and Design Thinking methodologies
Master's degree in Mathematics or other qualitative field


EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.", Austin, TX
PayPal ,$51k-$70k(Glassdoor Est.),3.7,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Oracle ,$95k-$137k(Glassdoor Est.),3.4,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
360training.com ,$43k-$59k(Glassdoor Est.),2.5,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Amazon ,$146k-$202k(Glassdoor Est.),3.8,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
IBM ,$107k-$151k(Glassdoor Est.),3.6,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Texas A&M University ,$37k-$57k(Glassdoor Est.),4.3,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
IBM ,$94k-$145k(Glassdoor Est.),3.6,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Thermo Fisher Scientific ,$77k-$111k(Glassdoor Est.),3.3,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Dell ,$59k-$94k(Glassdoor Est.),3.8,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Round Rock, TX
Texas A&M University ,$37k-$57k(Glassdoor Est.),4.3,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
IBM ,$39k-$63k(Glassdoor Est.),3.6,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
PwC ,$107k-$153k(Glassdoor Est.),3.7,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
NICE ,$110k-$126k(Glassdoor Est.),3.5,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Social Solutions ,$90k-$150k(Glassdoor Est.),3.6,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
CACI International ,$115k-$171k(Glassdoor Est.),3.3,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
Visa Inc. ,$103k-$138k(Glassdoor Est.),3.3,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
State Street Global Advisors ,$97k-$142k(Glassdoor Est.),2.9,"Job Description Summary:
At PayPal, we’re literally reinventing how the world pays and gets paid. We understand that it’s about our customers. We connect individuals to let them shop, get paid, donate and send money using today’s technology with the confidence that comes from the security and control PayPal enables. Are you ready to help us change the world?

The world’s leading payments company, PayPal brings together a family of brands that are revolutionizing the way people move money. At PayPal you will be immersed in an amazing community with a vibrant culture that thrives on innovation, collaboration, inclusion and wellness.
Job Description:
The position will part of a global analytics organization with many options for future career growth at PayPal. We're looking for analysts that go above and beyond simply providing reports and analyses to consulting on product design and customer experience. This person will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, this person will develop a deep understanding of the payments businesses, our site functionality, further strengthen their analytic, leadership, and presentation skills, and gain exposure to a wide variety of functional teams within PayPal.
Qualified candidates will graduate with their Master's degree between December 2017 and August 2018.
Basic Requirements:
Master's degree in Computer Science, Math, Statistics, or related field from an accredited college or university
4+ years Java experience
Expertise required in object-oriented design methodology and application development in Java.
Excellent understanding of computer science fundamentals, data structures, and algorithms.
Excellent problem solving skills.
Solid data mining and machine learning expertise required, DB/data warehouse expertise desired.
Familiarity with search/recommendation/classification applications and domains preferred.
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience.
Position Location: Varies
Subsidiary:
Travel Percent:
0
Primary Location:
San Jose
Additional Locations:
Austin, Boston, New York, Scottsdale, Timonium", Austin, TX
