Companies,Salaries,Ratings,Job_descriptions,Cities,States
Booz Allen Hamilton Inc. ,$142k-$216k(Glassdoor Est.),3.5,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Fort Meade, MD
Leidos ,$73k-$106k(Glassdoor Est.),3.4,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", McLean, VA
Booz Allen Hamilton Inc. ,$45k-$66k(Glassdoor Est.),3.4,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Washington, DC
Raytheon BBN Technologies ,$97k-$146k(Glassdoor Est.),3.8,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Herndon, VA
Jacobs Engineering ,$102k-$155k(Glassdoor Est.),4.9,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Fort Belvoir, VA
KeyBank ,$87k-$133k(Glassdoor Est.),4.2,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Washington, DC
MedStar Washington Hospital Center ,$78k-$101k(Glassdoor Est.),3.9,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Washington, DC
AstraZeneca ,$155k-$229k(Glassdoor Est.),3.8,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Gaithersburg, MD
Suntiva ,$108k-$163k(Glassdoor Est.),3.1,"Updated: June 25, 2018

Job ID: 213348

Status: Full-Time

Regular/Temporary: Regular

Location: Bethesda, MD, United States

Join the HJF Team!
HJF is searching for a Contract Scientist to lead scientific and programmatic roles for a novel study in defining genetic etiology of inflammatory vasculopathies. The fellow will support the Collaborative Health Initiative Research Program (CHIRP) within The American Genome Center at the Uniformed Services University (USU) in the Department of Anatomy Physiology & Genetics (APG) and The Translational Autoinflammatory Disease Studies (TADS) Unit at the National Institute of Allergy and Infectious Diseases (NIAID). HJF provides scientific, technical, and programmatic support services to CHIRP & USU. This opportunity offers interaction at the CHIRP in advancement of the NIFI's National Institute of Health's Precision Medicine Initiative (PMI) through exploring studies of relevance to genomic medicine within U.S. Department of Defense. The fellow will conduct research using cellular and patient iPSC cell derived models to advance research projects that assist in understanding innate immune dysregulation and organ specific damage in patients with rare autoinflammatory diseases. TADS conducts translational studies in predominantly pediatric patients with autoinflammatory diseases with the goal to understand the disease pathogenesis, to identify and characterize the disease causing immune dys-regulated pathways, biomarkers and to identify molecular targets for better treatment.

Responsibilities:
Supervision of post-dots and pre-IRTAs and assistance in the management of the day-to-day activities of the laboratory. Conduct patient oriented research, which requires the flexibility to adjust to clinical questions and the work with human samples in close coordination with the clinical group that evaluates the patients.
Conduct molecular biology tasks such as DNA/RNA purification and quantitation. QC real- time PCR, sequencing, ELISAs, Co-IP and immune blotting, flow cytometry and corresponding analysis.
Conduct cellular biology tasks such as plasmid design/preparation, cellular transfections/transductions and corresponding quantification; cell culture and organoid generation; generation of single cell suspensions from various tissues; immunohistochemistry and microscopy.
Help with maintaining and organizing inventory of samples and metadata, and with managing inventory of laboratory supplies and reagents.
Use or learn how to use bioinformatic tools, statistical methods and computer programs to collect, organize, and analyze data for optimal retrieval, and presentation of results in a clear and concise manner.
Responsible for the containment, security and monitoring of biologic and pharmacologic agents used in studies.
Write abstracts, contribute to manuscript writing and generate presentations (poster and power point).

Required Knowledge, Skills, and Abilities: The successful applicant is required to have a strong background in molecular biology and immunology. Excellent writing skills, a strong prior publication record and ability to work independently are required. Experience with iPSCs derived cellular models with the assessment of innate immune cells and with various ""-omit"" technologies are a plus but not a requirement.

Minimum Education/Training Requirements: PhD, MD, MD/PhD or equivalent in related scientific discipline.

Minimum Experience: 0-2 years related research experience.

Physical Capabilities: Work involves long periods of standing and handling of numerous chemicals.

Supervisory Responsibilities/Controls: Supervises technical support staff.

Work Environment: Laboratory environment; may require working evenings and weekends; may involve working with biohazardous materials.

The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc. (HJF) is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status or other status protected by law.

Any qualifications to be considered as equivalents, in lieu of stated minimums, require the prior approval of the Vice President of Human Resources.", Springfield, VA
Karsun Solutions LLC ,$91k-$143k(Glassdoor Est.),3.3,"Job Description


Scientist
Gaithersburg, MD
6 Month Contract
W2 only, NO corp to corp or 1099

Major Duties and Responsibilities:
Client has a new opportunity for an R&D Associate Scientist 2/Scientist 1 in the Clinical Immunology and Bioanalytical (CIB) Group within Translational Sciences Department in Gaithersburg. The successful candidate will play an important role in the immunoassay development (i.e., ELISA, MSD, Luminex) and qualification for biomarkers. She/he will be responsible for carrying out immunoassay qualification and sample analysis. The candidate will be expected to make detailed observations, analyze data, interpret results, prepare analytical procedures and technical reports.


Requirements/Qualifications:

Education Required:
BS, MS, or PhD in biology or related discipline

Experience Required:
If the candidate has an applicable Bachelor's Degree, 5-8 years will be required
If the candidate has an applicable Master's Degree, 2-8 years will be required
If the candidate has a PhD, 1-5 years

Special Skills/Abilities:
""Ability to work in a matrixed and fast-paced environment
""Excellent verbal and written communication skills; good time management and multi-tasking abilities
""Expertise in ligand binding immunoassay development; multiplex biomarker assay development would be preferred
""Proficiency in Softmax, MSD technology, Prism GraphPad

Job Complexity:
Requires simultaneous coordination of activities of multiple associates, multiple projects, and competing timelines

Level of Supervision Required:
Works under general supervision of higher-level scientist or manager.", Herndon, VA
