Companies,Salaries,Ratings,Job_descriptions,Cities,States
Oracle ,$108k-$155k(Glassdoor Est.),3.4,"The Company:

We're a tech company that's changing how people bank and think about their finances. We value empathy, curiosity, craft and efficacy. Our mission is to help people feel confident with their money. We do that by bringing humanity, elegance and ease to the consumer banking experience. And we make banking beautiful.

The Team

Analytics at Simple is responsible for powering Simple's product, marketing, strategy and operations with data. We are a mix of analysts and engineers who shape how Product, Marketing, Risk, and Simple as a whole use data to create value for Simple. In addition, as part of the Finance and Analytics department, we are the voice of actionable insights on Simple's management team.

You'll work with a variety of teams at Simple, focusing especially on our Risk team, helping them balance positive customer outcomes with loss exposure to Simple, and on our Product teams, helping them leverage Simple's data to create valuable insights for customers.

About You:

You have a passion for data and have spent your career developing a strong analytics toolkit and applying it in a business environment. You're a problem-solver: given a tough data question, you're the one who comes up with a clever approach. Collaborating with stakeholders comes naturally to you, and you recognize how critical that partnership is for building actionable data models. You are excited to be a mentor and teach others what you know. You want to be part of an organization that's building something meaningful.

What You'll Do All Day

As a Data Scientist at Simple, you will own developing statistical and other data models to drive our risk decisions, automate customers' banking experience, and provide actionable business insights. You will work directly with Simple's operational and product teams to identify where data can deliver the most value. You will be a data leader in the company, acting as a mentor and trusted source for data, insights, and methodology. You'll do this through:
Developing and maintaining statistical models that automate decisions about fraud and other customer risk
Using statistics and other analytics and modeling techniques to develop customer-level insights to be surfaced in Simple's product
Acting as the ""technical expert"" for Simple's analytics team, owning and/or partnering with other analysts on projects that require advanced statistics or other complex methodologies (e.g., customer clustering, marketing lookalike audiences)
Identifying and championing opportunities to use data to create customer value and reduce cost for Simple
Presenting on findings and takeaways across the company, to everyone from executives to peers
Acting as a data thought leader for the company and providing technical mentorship to analytics teammates
We'd Like To See:
5+ years experience in analytics, data science, statistics, economics, or related field
Experience with risk or other financial modeling a plus
Well-versed in SQL (or related database language) and in Python, R or other statistical packages
Strong knowledge of statistics and predictive analytics
Demonstrated experience developing data models that inform business decisions
Excellent interpersonal skills, with a track record of successful collaboration with a variety of business partners
Ability to thrive in a dynamic environment and drive change
Details:

We recognize the dire lack of diversity in our industry, and we're not okay with it. We actively seek to address it with our hiring and retention processes, as well as our office culture. If you're on the fence about whether you're a fit, we say go for it, and apply!

Why Simple's a Great Place to Work:
Based in Portland, Oregon-- a beautiful place to live and work.
Competitive salary and benefits package.
A supportive and nurturing place to work. We actively consider how we can improve employees' quality of life--both inside and outside the office.
Committed to hiring quality human beings. Simple is a place where others will watch out for you and help you learn. We actually like and respect each other.
We give a damn about what we do, both as individual contributors and as a company on a mission to change banking. We're passionate and nerdy about our work; in fact we're kind of that way about things outside of work, too.
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. Email our team at careers@simple.com if you need an accommodation in the application process.

A background check will be required for this opportunity.

Simple provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, Simple complies with all applicable state and local laws governing nondiscrimination in employment in every location in which the company has employees. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

By submitting this application, you certify that the facts contained in your application are true and complete to the best of your knowledge. If you are employed, false statements on your application will be grounds for termination.
Start your job application: click Apply Now", Portland, OR
Fisher Investments ,$58k-$76k(Glassdoor Est.),3.6,"The Company:

We're a tech company that's changing how people bank and think about their finances. We value empathy, curiosity, craft and efficacy. Our mission is to help people feel confident with their money. We do that by bringing humanity, elegance and ease to the consumer banking experience. And we make banking beautiful.

The Team

Analytics at Simple is responsible for powering Simple's product, marketing, strategy and operations with data. We are a mix of analysts and engineers who shape how Product, Marketing, Risk, and Simple as a whole use data to create value for Simple. In addition, as part of the Finance and Analytics department, we are the voice of actionable insights on Simple's management team.

You'll work with a variety of teams at Simple, focusing especially on our Risk team, helping them balance positive customer outcomes with loss exposure to Simple, and on our Product teams, helping them leverage Simple's data to create valuable insights for customers.

About You:

You have a passion for data and have spent your career developing a strong analytics toolkit and applying it in a business environment. You're a problem-solver: given a tough data question, you're the one who comes up with a clever approach. Collaborating with stakeholders comes naturally to you, and you recognize how critical that partnership is for building actionable data models. You are excited to be a mentor and teach others what you know. You want to be part of an organization that's building something meaningful.

What You'll Do All Day

As a Data Scientist at Simple, you will own developing statistical and other data models to drive our risk decisions, automate customers' banking experience, and provide actionable business insights. You will work directly with Simple's operational and product teams to identify where data can deliver the most value. You will be a data leader in the company, acting as a mentor and trusted source for data, insights, and methodology. You'll do this through:
Developing and maintaining statistical models that automate decisions about fraud and other customer risk
Using statistics and other analytics and modeling techniques to develop customer-level insights to be surfaced in Simple's product
Acting as the ""technical expert"" for Simple's analytics team, owning and/or partnering with other analysts on projects that require advanced statistics or other complex methodologies (e.g., customer clustering, marketing lookalike audiences)
Identifying and championing opportunities to use data to create customer value and reduce cost for Simple
Presenting on findings and takeaways across the company, to everyone from executives to peers
Acting as a data thought leader for the company and providing technical mentorship to analytics teammates
We'd Like To See:
5+ years experience in analytics, data science, statistics, economics, or related field
Experience with risk or other financial modeling a plus
Well-versed in SQL (or related database language) and in Python, R or other statistical packages
Strong knowledge of statistics and predictive analytics
Demonstrated experience developing data models that inform business decisions
Excellent interpersonal skills, with a track record of successful collaboration with a variety of business partners
Ability to thrive in a dynamic environment and drive change
Details:

We recognize the dire lack of diversity in our industry, and we're not okay with it. We actively seek to address it with our hiring and retention processes, as well as our office culture. If you're on the fence about whether you're a fit, we say go for it, and apply!

Why Simple's a Great Place to Work:
Based in Portland, Oregon-- a beautiful place to live and work.
Competitive salary and benefits package.
A supportive and nurturing place to work. We actively consider how we can improve employees' quality of life--both inside and outside the office.
Committed to hiring quality human beings. Simple is a place where others will watch out for you and help you learn. We actually like and respect each other.
We give a damn about what we do, both as individual contributors and as a company on a mission to change banking. We're passionate and nerdy about our work; in fact we're kind of that way about things outside of work, too.
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. Email our team at careers@simple.com if you need an accommodation in the application process.

A background check will be required for this opportunity.

Simple provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, Simple complies with all applicable state and local laws governing nondiscrimination in employment in every location in which the company has employees. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

By submitting this application, you certify that the facts contained in your application are true and complete to the best of your knowledge. If you are employed, false statements on your application will be grounds for termination.
Start your job application: click Apply Now", Portland, OR
Simple ,$164k-$184k(Glassdoor Est.),2.7,"The Company:

We're a tech company that's changing how people bank and think about their finances. We value empathy, curiosity, craft and efficacy. Our mission is to help people feel confident with their money. We do that by bringing humanity, elegance and ease to the consumer banking experience. And we make banking beautiful.

The Team

Analytics at Simple is responsible for powering Simple's product, marketing, strategy and operations with data. We are a mix of analysts and engineers who shape how Product, Marketing, Risk, and Simple as a whole use data to create value for Simple. In addition, as part of the Finance and Analytics department, we are the voice of actionable insights on Simple's management team.

You'll work with a variety of teams at Simple, focusing especially on our Risk team, helping them balance positive customer outcomes with loss exposure to Simple, and on our Product teams, helping them leverage Simple's data to create valuable insights for customers.

About You:

You have a passion for data and have spent your career developing a strong analytics toolkit and applying it in a business environment. You're a problem-solver: given a tough data question, you're the one who comes up with a clever approach. Collaborating with stakeholders comes naturally to you, and you recognize how critical that partnership is for building actionable data models. You are excited to be a mentor and teach others what you know. You want to be part of an organization that's building something meaningful.

What You'll Do All Day

As a Data Scientist at Simple, you will own developing statistical and other data models to drive our risk decisions, automate customers' banking experience, and provide actionable business insights. You will work directly with Simple's operational and product teams to identify where data can deliver the most value. You will be a data leader in the company, acting as a mentor and trusted source for data, insights, and methodology. You'll do this through:
Developing and maintaining statistical models that automate decisions about fraud and other customer risk
Using statistics and other analytics and modeling techniques to develop customer-level insights to be surfaced in Simple's product
Acting as the ""technical expert"" for Simple's analytics team, owning and/or partnering with other analysts on projects that require advanced statistics or other complex methodologies (e.g., customer clustering, marketing lookalike audiences)
Identifying and championing opportunities to use data to create customer value and reduce cost for Simple
Presenting on findings and takeaways across the company, to everyone from executives to peers
Acting as a data thought leader for the company and providing technical mentorship to analytics teammates
We'd Like To See:
5+ years experience in analytics, data science, statistics, economics, or related field
Experience with risk or other financial modeling a plus
Well-versed in SQL (or related database language) and in Python, R or other statistical packages
Strong knowledge of statistics and predictive analytics
Demonstrated experience developing data models that inform business decisions
Excellent interpersonal skills, with a track record of successful collaboration with a variety of business partners
Ability to thrive in a dynamic environment and drive change
Details:

We recognize the dire lack of diversity in our industry, and we're not okay with it. We actively seek to address it with our hiring and retention processes, as well as our office culture. If you're on the fence about whether you're a fit, we say go for it, and apply!

Why Simple's a Great Place to Work:
Based in Portland, Oregon-- a beautiful place to live and work.
Competitive salary and benefits package.
A supportive and nurturing place to work. We actively consider how we can improve employees' quality of life--both inside and outside the office.
Committed to hiring quality human beings. Simple is a place where others will watch out for you and help you learn. We actually like and respect each other.
We give a damn about what we do, both as individual contributors and as a company on a mission to change banking. We're passionate and nerdy about our work; in fact we're kind of that way about things outside of work, too.
In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire. Email our team at careers@simple.com if you need an accommodation in the application process.

A background check will be required for this opportunity.

Simple provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, or genetics. In addition to federal law requirements, Simple complies with all applicable state and local laws governing nondiscrimination in employment in every location in which the company has employees. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.

By submitting this application, you certify that the facts contained in your application are true and complete to the best of your knowledge. If you are employed, false statements on your application will be grounds for termination.
Start your job application: click Apply Now", Portland, OR
Intel Corporation ,$111k-$155k(Glassdoor Est.),3.8,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Hillsboro, OR
Oracle ,$108k-$155k(Glassdoor Est.),3.4,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Portland, OR
Nike ,$147k-$212k(Glassdoor Est.),3.9,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Beaverton, OR
KLA-Tencor Corporation ,$99k-$139k(Glassdoor Est.),3.7,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Portland, OR
"ERM-West, Inc. ",$49k-$76k(Glassdoor Est.),3.0,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Portland, OR
Nike ,$68k-$97k(Glassdoor Est.),3.9,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Beaverton, OR
ProKarma ,$94k-$114k(Glassdoor Est.),3.5,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Portland, OR
Nike ,$136k-$194k(Glassdoor Est.),3.9,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Portland, OR
Nike ,$126k-$185k(Glassdoor Est.),3.9,"Job ID: JR0073367

Job Category: Engineering Support

Primary Location: Hillsboro, OR US

Other Locations: US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Job Type: College Grad

Research Scientist
Job Description

As a Research Scientist with the Extreme Scale Computing team you will be on the leading edge of compute innovation and design.

We are looking for an individual with strong background in one or multiple of the following areas:
Algorithms workload analysis and optimization
Machine learning performance modeling
computer architecture
If you are excited about a mix of research and development effort on the leading edge of compute development, this is a great opportunity!

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Relevant experience can be obtained through school work, classes and project work, internships, military training, and/or work experience. This is an entry level position and will be compensated accordingly.

This position requires US Citizenship, or Permanent Right to Work in US. and government security clearance is highly desired. The selected candidate must undergo a security investigation which will take several months to adjudicate. Preferred candidates will have, or are willing to obtain,

an interim and/or final (e.g., confidential/secret/top secret, etc.) security clearance AND must be able to maintain the required level of clearance while employed in the subject position.

Minimum requirements:
PhD or MSc in computer science, computer engineering, electrical engineering, applied mathematics, or a related field.
This U.S. position is open to U.S. Workers Only. A U.S. Worker is someone who is either a U.S. Citizen, U.S. National, U.S. Lawful Permanent Resident, or a person granted Refugee or Asylum status by the U.S. Government. Intel will not sponsor a foreign national for this position.
Minimum 1 year of experience/knowledge with:
Programming skills C/C++
Algorithm understanding/optimization/development
Preferred Requirements:
Publications in Tier-1 conferences and journals.
Inside this Business Group

The Data Center Group (DCG) is at the heart of Intel’s transformation from a PC company to a company that runs the cloud and billions of smart, connected computing devices. The data center is the underpinning for every data-driven service, from artificial intelligence to 5G to high-performance computing, and DCG delivers the products and technologies—spanning software, processors, storage, I/O, and networking solutions—that fuel cloud, communications, enterprise, and government data centers around the world.

Other Locations

US, California, Folsom;US, California, Santa Clara;US, Texas, Austin

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.", Beaverton, OR
