Companies,Salaries,Ratings,Job_descriptions,Cities,States
PwC ,$114k-$164k(Glassdoor Est.),3.7,"Research Scientist

The Allen Institute for Artificial Intelligence (AI2) is a non-profit research institute in Seattle founded by Paul Allen and headed by Professor Oren Etzioni. The core mission of (AI2) is to contribute to humanity through high-impact AI research and engineering. We are actively seeking post docs and Research Scientists at all levels who are passionate about AI and who can help us achieve this core mission by teaming to construct AI systems with reasoning, learning and reading capabilities.

Position Summary

AI2 currently has projects in the following areas:

• Language and Vision

• Information extraction and semantic parsing

• Question answering

• Language and reasoning

• Machine learning and theory formation

• Semantic search

• Natural language processing

• Diagram understanding

• Visual knowledge extraction and visual reasoning

And more.

AI2 Research Scientists will have a primary focus in one of these specific areas but will also have the opportunity to contribute and engage in a variety of other areas critical to our research and mission. These include opportunities to participate in or lead select R&D projects, work with management to develop the long term vision for knowledge systems R&D, take a leading role in overseeing and implementing software systems supporting AI2's research, author and present scientific papers and presentations for peer-reviewed journals and conferences, and help develop collaborative and strategic relationships with relevant academic, industrial, government, and standards organizations.

Applicant

Applicants for Research Scientist at AI2 should have a strong foundation (typically PhD level) in one or more of the following areas: natural language processing, machine reading, automatic knowledge base construction, large-scale textual inference and entailment, knowledge representation and reasoning, computer vision and machine learning, or question answering and explanation. We look favorably upon extensive work experience and publishing demonstrating application of your research.

Why AI2

In addition to AI2's core mission, we also aim to contribute to humanity through our treatment of each member of the AI2 Team. Some highlights are:
We are a learning organization because everything AI2 does is ground-breaking, we are learning every day. Similarly, through weekly AI2 Academy lectures, a wide variety of world-class AI experts as guest speakers, and our commitment to your personal on-going education, AI2 is place where you will have opportunities to continue learning alongside your coworkers.
We value diversity - We seek to hire, support, and promote people from all genders, ethnicities, and all levels of experience regardless of age. We particularly encourage applications from women, non-binary individuals, people of color, members of the LGBTQA+ community, and people with disabilities of any kind.
We value inclusion - We understand the value that people's individual experiences and perspectives can bring to an organization, and we are building a culture in which all voices are heard, respected and considered.
We emphasize a healthy work/life balance we believe our team members are happiest and most productive when their work/life balance is optimized. While we value powerful research results which drive our mission forward, we also value dinner with family, weekend time, and vacation time. We offer generous paid vacation and sick leave as well as family leave.
We are collaborative and transparent we consider ourselves a team, all moving with a common purpose. We are quick to cheer our successes, and even quicker to share and jointly problem solve our failures.
We are in Seattle and our office is on the water! We have mountains, we have lakes, we have four seasons, we bike to work, we have a vibrant theater scene, and we have so much else. We even have kayaks for you to paddle right outside our front door. We welcome interest from applicants from outside of the United States.
We are friendly chances are you will like every one of the 70+ (and growing) people who work here. We do.
AI2 is proud to be an Equal Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.

If you need assistance or an accommodation due to a disability, you may contact us at hr@allenai.org or you may call us at 206-548-5600.
Apply Now: click Easy Apply", Seattle, WA
Neudesic ,$150k-$208k(Glassdoor Est.),3.2,"Research Scientist

The Allen Institute for Artificial Intelligence (AI2) is a non-profit research institute in Seattle founded by Paul Allen and headed by Professor Oren Etzioni. The core mission of (AI2) is to contribute to humanity through high-impact AI research and engineering. We are actively seeking post docs and Research Scientists at all levels who are passionate about AI and who can help us achieve this core mission by teaming to construct AI systems with reasoning, learning and reading capabilities.

Position Summary

AI2 currently has projects in the following areas:

• Language and Vision

• Information extraction and semantic parsing

• Question answering

• Language and reasoning

• Machine learning and theory formation

• Semantic search

• Natural language processing

• Diagram understanding

• Visual knowledge extraction and visual reasoning

And more.

AI2 Research Scientists will have a primary focus in one of these specific areas but will also have the opportunity to contribute and engage in a variety of other areas critical to our research and mission. These include opportunities to participate in or lead select R&D projects, work with management to develop the long term vision for knowledge systems R&D, take a leading role in overseeing and implementing software systems supporting AI2's research, author and present scientific papers and presentations for peer-reviewed journals and conferences, and help develop collaborative and strategic relationships with relevant academic, industrial, government, and standards organizations.

Applicant

Applicants for Research Scientist at AI2 should have a strong foundation (typically PhD level) in one or more of the following areas: natural language processing, machine reading, automatic knowledge base construction, large-scale textual inference and entailment, knowledge representation and reasoning, computer vision and machine learning, or question answering and explanation. We look favorably upon extensive work experience and publishing demonstrating application of your research.

Why AI2

In addition to AI2's core mission, we also aim to contribute to humanity through our treatment of each member of the AI2 Team. Some highlights are:
We are a learning organization because everything AI2 does is ground-breaking, we are learning every day. Similarly, through weekly AI2 Academy lectures, a wide variety of world-class AI experts as guest speakers, and our commitment to your personal on-going education, AI2 is place where you will have opportunities to continue learning alongside your coworkers.
We value diversity - We seek to hire, support, and promote people from all genders, ethnicities, and all levels of experience regardless of age. We particularly encourage applications from women, non-binary individuals, people of color, members of the LGBTQA+ community, and people with disabilities of any kind.
We value inclusion - We understand the value that people's individual experiences and perspectives can bring to an organization, and we are building a culture in which all voices are heard, respected and considered.
We emphasize a healthy work/life balance we believe our team members are happiest and most productive when their work/life balance is optimized. While we value powerful research results which drive our mission forward, we also value dinner with family, weekend time, and vacation time. We offer generous paid vacation and sick leave as well as family leave.
We are collaborative and transparent we consider ourselves a team, all moving with a common purpose. We are quick to cheer our successes, and even quicker to share and jointly problem solve our failures.
We are in Seattle and our office is on the water! We have mountains, we have lakes, we have four seasons, we bike to work, we have a vibrant theater scene, and we have so much else. We even have kayaks for you to paddle right outside our front door. We welcome interest from applicants from outside of the United States.
We are friendly chances are you will like every one of the 70+ (and growing) people who work here. We do.
AI2 is proud to be an Equal Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.

If you need assistance or an accommodation due to a disability, you may contact us at hr@allenai.org or you may call us at 206-548-5600.
Apply Now: click Easy Apply", Seattle, WA
Zillow ,$164k-$222k(Glassdoor Est.),4.1,"Research Scientist

The Allen Institute for Artificial Intelligence (AI2) is a non-profit research institute in Seattle founded by Paul Allen and headed by Professor Oren Etzioni. The core mission of (AI2) is to contribute to humanity through high-impact AI research and engineering. We are actively seeking post docs and Research Scientists at all levels who are passionate about AI and who can help us achieve this core mission by teaming to construct AI systems with reasoning, learning and reading capabilities.

Position Summary

AI2 currently has projects in the following areas:

• Language and Vision

• Information extraction and semantic parsing

• Question answering

• Language and reasoning

• Machine learning and theory formation

• Semantic search

• Natural language processing

• Diagram understanding

• Visual knowledge extraction and visual reasoning

And more.

AI2 Research Scientists will have a primary focus in one of these specific areas but will also have the opportunity to contribute and engage in a variety of other areas critical to our research and mission. These include opportunities to participate in or lead select R&D projects, work with management to develop the long term vision for knowledge systems R&D, take a leading role in overseeing and implementing software systems supporting AI2's research, author and present scientific papers and presentations for peer-reviewed journals and conferences, and help develop collaborative and strategic relationships with relevant academic, industrial, government, and standards organizations.

Applicant

Applicants for Research Scientist at AI2 should have a strong foundation (typically PhD level) in one or more of the following areas: natural language processing, machine reading, automatic knowledge base construction, large-scale textual inference and entailment, knowledge representation and reasoning, computer vision and machine learning, or question answering and explanation. We look favorably upon extensive work experience and publishing demonstrating application of your research.

Why AI2

In addition to AI2's core mission, we also aim to contribute to humanity through our treatment of each member of the AI2 Team. Some highlights are:
We are a learning organization because everything AI2 does is ground-breaking, we are learning every day. Similarly, through weekly AI2 Academy lectures, a wide variety of world-class AI experts as guest speakers, and our commitment to your personal on-going education, AI2 is place where you will have opportunities to continue learning alongside your coworkers.
We value diversity - We seek to hire, support, and promote people from all genders, ethnicities, and all levels of experience regardless of age. We particularly encourage applications from women, non-binary individuals, people of color, members of the LGBTQA+ community, and people with disabilities of any kind.
We value inclusion - We understand the value that people's individual experiences and perspectives can bring to an organization, and we are building a culture in which all voices are heard, respected and considered.
We emphasize a healthy work/life balance we believe our team members are happiest and most productive when their work/life balance is optimized. While we value powerful research results which drive our mission forward, we also value dinner with family, weekend time, and vacation time. We offer generous paid vacation and sick leave as well as family leave.
We are collaborative and transparent we consider ourselves a team, all moving with a common purpose. We are quick to cheer our successes, and even quicker to share and jointly problem solve our failures.
We are in Seattle and our office is on the water! We have mountains, we have lakes, we have four seasons, we bike to work, we have a vibrant theater scene, and we have so much else. We even have kayaks for you to paddle right outside our front door. We welcome interest from applicants from outside of the United States.
We are friendly chances are you will like every one of the 70+ (and growing) people who work here. We do.
AI2 is proud to be an Equal Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.

If you need assistance or an accommodation due to a disability, you may contact us at hr@allenai.org or you may call us at 206-548-5600.
Apply Now: click Easy Apply", Seattle, WA
Oracle ,$130k-$183k(Glassdoor Est.),3.4,"Research Scientist

The Allen Institute for Artificial Intelligence (AI2) is a non-profit research institute in Seattle founded by Paul Allen and headed by Professor Oren Etzioni. The core mission of (AI2) is to contribute to humanity through high-impact AI research and engineering. We are actively seeking post docs and Research Scientists at all levels who are passionate about AI and who can help us achieve this core mission by teaming to construct AI systems with reasoning, learning and reading capabilities.

Position Summary

AI2 currently has projects in the following areas:

• Language and Vision

• Information extraction and semantic parsing

• Question answering

• Language and reasoning

• Machine learning and theory formation

• Semantic search

• Natural language processing

• Diagram understanding

• Visual knowledge extraction and visual reasoning

And more.

AI2 Research Scientists will have a primary focus in one of these specific areas but will also have the opportunity to contribute and engage in a variety of other areas critical to our research and mission. These include opportunities to participate in or lead select R&D projects, work with management to develop the long term vision for knowledge systems R&D, take a leading role in overseeing and implementing software systems supporting AI2's research, author and present scientific papers and presentations for peer-reviewed journals and conferences, and help develop collaborative and strategic relationships with relevant academic, industrial, government, and standards organizations.

Applicant

Applicants for Research Scientist at AI2 should have a strong foundation (typically PhD level) in one or more of the following areas: natural language processing, machine reading, automatic knowledge base construction, large-scale textual inference and entailment, knowledge representation and reasoning, computer vision and machine learning, or question answering and explanation. We look favorably upon extensive work experience and publishing demonstrating application of your research.

Why AI2

In addition to AI2's core mission, we also aim to contribute to humanity through our treatment of each member of the AI2 Team. Some highlights are:
We are a learning organization because everything AI2 does is ground-breaking, we are learning every day. Similarly, through weekly AI2 Academy lectures, a wide variety of world-class AI experts as guest speakers, and our commitment to your personal on-going education, AI2 is place where you will have opportunities to continue learning alongside your coworkers.
We value diversity - We seek to hire, support, and promote people from all genders, ethnicities, and all levels of experience regardless of age. We particularly encourage applications from women, non-binary individuals, people of color, members of the LGBTQA+ community, and people with disabilities of any kind.
We value inclusion - We understand the value that people's individual experiences and perspectives can bring to an organization, and we are building a culture in which all voices are heard, respected and considered.
We emphasize a healthy work/life balance we believe our team members are happiest and most productive when their work/life balance is optimized. While we value powerful research results which drive our mission forward, we also value dinner with family, weekend time, and vacation time. We offer generous paid vacation and sick leave as well as family leave.
We are collaborative and transparent we consider ourselves a team, all moving with a common purpose. We are quick to cheer our successes, and even quicker to share and jointly problem solve our failures.
We are in Seattle and our office is on the water! We have mountains, we have lakes, we have four seasons, we bike to work, we have a vibrant theater scene, and we have so much else. We even have kayaks for you to paddle right outside our front door. We welcome interest from applicants from outside of the United States.
We are friendly chances are you will like every one of the 70+ (and growing) people who work here. We do.
AI2 is proud to be an Equal Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics.

If you need assistance or an accommodation due to a disability, you may contact us at hr@allenai.org or you may call us at 206-548-5600.
Apply Now: click Easy Apply", Seattle, WA
Neal Analytics ,$102k-$143k(Glassdoor Est.),4.5,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Redmond, WA
Novo Nordisk ,$104k-$146k(Glassdoor Est.),3.7,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
Rational Consulting ,$53k-$72k(Glassdoor Est.),2.3,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Redmond, WA
Convoy ,$49k-$69k(Glassdoor Est.),4.4,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
Juno Therapeutics ,$102k-$169k(Glassdoor Est.),4.0,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
University of Washington ,$42k-$64k(Glassdoor Est.),4.1,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
Google ,$122k-$170k(Glassdoor Est.),4.4,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
King County ,$73k-$105k(Glassdoor Est.),3.9,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
Amazon ,$129k-$182k(Glassdoor Est.),3.8,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Bellevue, WA
University of Washington ,$58k-$88k(Glassdoor Est.),4.1,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Seattle, WA
Premera Blue Cross ,$108k-$122k(Glassdoor Est.),3.1,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Mountlake Terrace, WA
Postmates ,$124k-$170k(Glassdoor Est.),3.1,"Job Summary

Data Scientist

Do you like working with amazing people and cutting-edge technology? Do you want to work on the frontier of Data Analysis, Neural Networks, Machine/deep learning, and image, audio, and textual analytics? Then we have the perfect project for you!

Responsibilities and Duties

Neal Analytics is a Gold partner to Microsoft and a leading Data Science and Analytics firm in the Northwest seeking a Data Scientist who has commercial client experience with voice, image, and video analytics.

The ideal candidate will have a strong data science background and follow established processes to develop models and statistical analysis while effectively working in a collaborative team environment.

Required Experience, Skills and Qualifications

Qualification Requirements:

* Building models using first principals, e.g., CNN, RNN, NN

* Training models with terabit (or larger) size data sets

* Experience with TensorFlow and CNTK

* Worked with digital signal processing approaches

* Solid experience with text analytics, OCR, elastic search

* Work with Software Development Engineers, Data Engineers, and Application developers to execute tasks/projects

Education:

* PhD level competency in math, stats, or computer science

* Proven track record developing advanced analytical tools

* Work experience in a consulting setting is a plus

Job Type: Contract

Experience:
TensorFlow: 6 years (Required)
Microsoft Cognitive Toolkit (CNTK): 6 years (Required)
Artificial neural network: 6 years (Required)
recurrent neural networks (RNN or RecNet): 5 years (Required)
neural network frameworks: 6 years (Required)
convolutional neural network (CNN, or ConvNet): 5 years (Required)
Location:
Redmond, WA (Required)
Work authorization:
United States (Required)", Bellevue, WA
